Adm_No,Name,Class,Gender,Subject,Marks,Percentage
1740,Student_1740,III,Male,Maths,85.0,75.3
1742,Student_1742,II,Female,Maths,74.0,88.6
1744,Student_1744,I,Female,Maths,80.6,77.0
1746,Student_1746,III,Male,Maths,78.4,86.9
1756,Student_1756,I,Other,Maths,79.8,83.8
1760,Student_1760,II,Female,Maths,95.4,87.2
1764,Student_1764,III,Female,Maths,64.4,78.9
1765,Student_1765,I,Male,Maths,76.1,82.8
1766,Student_1766,II,Male,Maths,97.5,80.2
1776,Student_1776,III,Female,Maths,92.4,94.8
1779,Student_1779,III,Female,Maths,70.2,85.7
1781,Student_1781,II,Male,Maths,70.5,80.1
1782,Student_1782,III,Other,Maths,84.1,76.1
1784,Student_1784,II,Female,Maths,85.3,77.9
1785,Student_1785,III,Female,Maths,83.4,86.8
1791,Student_1791,III,Male,Maths,80.7,83.8
1795,Student_1795,I,Other,Maths,57.8,75.3
1796,Student_1796,II,Other,Maths,92.0,88.0
1799,Student_1799,II,Other,Maths,82.2,77.3
1802,Student_1802,II,Female,Maths,91.5,77.9
1803,Student_1803,III,Female,Maths,60.4,77.9
1807,Student_1807,I,Female,Maths,90.4,92.5
1808,Student_1808,II,Other,Maths,81.8,81.7
1810,Student_1810,I,Other,Maths,99.1,91.1
1814,Student_1814,II,Male,Maths,85.1,78.4
1815,Student_1815,III,Male,Maths,85.1,80.5
1819,Student_1819,I,Other,Maths,86.6,91.6
1829,Student_1829,II,Male,Maths,100.0,100.0
1832,Student_1832,II,Other,Maths,96.3,100.0
1838,Student_1838,II,Female,Maths,80.8,76.4
1841,Student_1841,II,Male,Maths,94.0,98.1
1849,Student_1849,I,Male,Maths,100.0,92.7
1854,Student_1854,III,Other,Maths,83.6,82.2
1859,Student_1859,II,Female,Maths,94.2,76.7
1860,Student_1860,III,Female,Maths,98.4,86.1
1869,Student_1869,III,Other,Maths,76.9,82.4
1870,Student_1870,I,Other,Maths,78.5,75.1
1877,Student_1877,II,Female,Maths,79.0,75.5
1878,Student_1878,III,Other,Maths,91.9,88.5
1883,Student_1883,II,Other,Maths,74.0,75.9
1885,Student_1885,I,Male,Maths,77.8,92.8
1890,Student_1890,III,Other,Maths,84.1,89.2
1899,Student_1899,III,Male,Maths,86.1,97.6
1903,Student_1903,I,Female,Maths,82.3,84.6
1904,Student_1904,II,Male,Maths,91.5,75.0
1908,Student_1908,III,Other,Maths,100.0,100.0
1913,Student_1913,II,Male,Maths,77.0,80.2
1915,Student_1915,I,Male,Maths,91.6,95.0
1918,Student_1918,I,Female,Maths,81.5,83.6
1920,Student_1920,III,Female,Maths,81.3,80.4
1923,Student_1923,III,Female,Maths,100.0,97.5
1925,Student_1925,II,Female,Maths,64.6,75.7
1930,Student_1930,I,Female,Maths,99.5,93.0
1934,Student_1934,II,Female,Maths,87.6,80.4
1936,Student_1936,I,Female,Maths,61.4,76.6
1937,Student_1937,II,Other,Maths,91.1,82.6
1939,Student_1939,I,Other,Maths,85.8,79.4
1942,Student_1942,I,Female,Maths,69.2,75.4
1949,Student_1949,II,Male,Maths,71.1,76.4
1950,Student_1950,III,Male,Maths,100.0,100.0
1955,Student_1955,II,Female,Maths,100.0,100.0
1960,Student_1960,I,Other,Maths,78.1,76.6
1961,Student_1961,II,Male,Maths,90.6,100.0
1962,Student_1962,III,Male,Maths,71.4,75.3
1964,Student_1964,II,Male,Maths,92.4,86.3
1965,Student_1965,III,Female,Maths,86.6,91.8
1967,Student_1967,II,Other,Maths,79.7,89.7
1969,Student_1969,I,Female,Maths,62.8,77.7
1971,Student_1971,III,Other,Maths,92.2,81.4
1972,Student_1972,I,Other,Maths,90.8,87.4
1977,Student_1977,III,Male,Maths,85.9,84.8
1978,Student_1978,I,Other,Maths,87.4,85.7
1981,Student_1981,I,Female,Maths,83.5,83.3
1982,Student_1982,II,Male,Maths,89.1,75.1
1991,Student_1991,II,Female,Maths,90.0,76.9
1997,Student_1997,II,Male,Maths,90.5,90.4
1998,Student_1998,III,Female,Maths,92.5,98.1
2004,Student_2004,III,Other,Maths,98.4,94.7
2005,Student_2005,I,Other,Maths,79.1,84.8
2007,Student_2007,III,Other,Maths,68.2,92.9
2008,Student_2008,I,Female,Maths,100.0,81.9
2010,Student_2010,III,Other,Maths,90.7,88.7
2016,Student_2016,III,Male,Maths,79.2,86.2
2019,Student_2019,III,Female,Maths,95.7,91.2
2020,Student_2020,I,Other,Maths,82.2,97.9
2021,Student_2021,II,Male,Maths,87.6,91.5
2023,Student_2023,I,Male,Maths,94.7,100.0
2024,Student_2024,II,Female,Maths,74.1,87.8
2039,Student_2039,II,Male,Maths,74.4,84.4
2040,Student_2040,III,Male,Maths,79.5,79.7
2042,Student_2042,II,Female,Maths,73.9,89.8
2043,Student_2043,III,Male,Maths,74.1,76.4
2044,Student_2044,I,Female,Maths,99.9,100.0
2045,Student_2045,II,Other,Maths,84.4,79.7
2051,Student_2051,II,Male,Maths,84.5,82.0
2054,Student_2054,II,Other,Maths,100.0,100.0
2061,Student_2061,III,Female,Maths,92.5,85.0
2070,Student_2070,III,Other,Maths,63.1,76.4
2072,Student_2072,II,Male,Maths,98.4,90.9
2073,Student_2073,III,Other,Maths,100.0,100.0
2080,Student_2080,I,Male,Maths,91.9,95.1
2082,Student_2082,III,Male,Maths,98.6,87.0
2084,Student_2084,II,Male,Maths,86.8,90.6
2085,Student_2085,III,Male,Maths,75.7,83.8
2089,Student_2089,I,Other,Maths,75.5,75.4
2091,Student_2091,III,Female,Maths,82.9,89.3
2092,Student_2092,I,Female,Maths,95.4,93.7
2093,Student_2093,II,Other,Maths,88.8,90.2
2100,Student_2100,III,Female,Maths,81.7,81.3
2105,Student_2105,II,Male,Maths,89.8,92.2
2112,Student_2112,III,Male,Maths,90.2,92.4
2116,Student_2116,I,Other,Maths,87.3,95.2
2118,Student_2118,III,Male,Maths,95.0,91.2
2119,Student_2119,I,Other,Maths,92.5,97.8
2120,Student_2120,II,Other,Maths,83.0,76.7
2123,Student_2123,II,Female,Maths,83.9,100.0
2124,Student_2124,III,Male,Maths,86.8,92.2
2125,Student_2125,I,Other,Maths,91.7,81.2
2126,Student_2126,II,Other,Maths,94.3,100.0
2136,Student_2136,III,Female,Maths,94.1,76.3
2145,Student_2145,III,Other,Maths,68.7,77.9
2147,Student_2147,II,Female,Maths,82.6,89.9
2150,Student_2150,II,Other,Maths,100.0,92.0
2159,Student_2159,II,Male,Maths,96.8,81.5
2161,Student_2161,I,Female,Maths,80.5,79.3
2165,Student_2165,II,Male,Maths,80.3,77.7
2169,Student_2169,III,Female,Maths,70.7,88.4
2176,Student_2176,I,Female,Maths,88.3,84.0
2177,Student_2177,II,Female,Maths,96.3,100.0
2180,Student_2180,II,Female,Maths,100.0,100.0
2183,Student_2183,II,Female,Maths,90.8,84.0
2186,Student_2186,II,Other,Maths,75.3,90.7
2187,Student_2187,III,Female,Maths,94.1,79.0
2188,Student_2188,I,Female,Maths,100.0,86.0
2191,Student_2191,I,Male,Maths,83.0,94.0
2192,Student_2192,II,Other,Maths,98.3,89.5
2193,Student_2193,III,Other,Maths,95.6,89.3
2195,Student_2195,II,Other,Maths,72.6,76.5
2198,Student_2198,II,Female,Maths,75.6,81.0
2201,Student_2201,II,Other,Maths,100.0,89.3
2202,Student_2202,III,Female,Maths,82.2,99.0
2205,Student_2205,III,Male,Maths,68.6,81.4
2211,Student_2211,III,Female,Maths,85.0,87.0
2215,Student_2215,I,Male,Maths,93.6,90.3
2217,Student_2217,III,Female,Maths,46.1,80.0
2221,Student_2221,I,Male,Maths,65.9,78.3
2222,Student_2222,II,Male,Maths,100.0,90.2
2224,Student_2224,I,Other,Maths,91.2,89.8
2227,Student_2227,I,Other,Maths,84.4,85.7
2238,Student_2238,III,Male,Maths,96.2,78.4
2245,Student_2245,I,Male,Maths,78.9,84.8
2246,Student_2246,II,Male,Maths,100.0,97.9
2249,Student_2249,II,Other,Maths,83.6,77.3
2250,Student_2250,III,Female,Maths,75.0,80.1
2254,Student_2254,I,Male,Maths,100.0,86.5
2260,Student_2260,I,Other,Maths,81.4,79.2
2262,Student_2262,III,Female,Maths,80.2,80.7
2263,Student_2263,I,Male,Maths,100.0,92.0
2271,Student_2271,III,Male,Maths,86.4,83.6
2272,Student_2272,I,Female,Maths,89.0,92.7
2273,Student_2273,II,Female,Maths,74.6,81.5
2274,Student_2274,III,Male,Maths,100.0,100.0
2278,Student_2278,I,Female,Maths,84.1,93.3
2279,Student_2279,II,Male,Maths,86.1,89.0
2280,Student_2280,III,Male,Maths,78.1,80.4
2281,Student_2281,I,Male,Maths,64.1,75.5
2290,Student_2290,I,Male,Maths,67.2,77.0
2304,Student_2304,III,Other,Maths,79.6,79.2
2305,Student_2305,I,Other,Maths,83.5,75.5
2307,Student_2307,III,Female,Maths,85.3,88.1
2309,Student_2309,II,Male,Maths,95.0,83.5
2310,Student_2310,III,Female,Maths,91.8,93.5
2311,Student_2311,I,Male,Maths,88.3,84.3
2314,Student_2314,I,Male,Maths,86.1,79.3
2319,Student_2319,III,Other,Maths,86.6,84.5
2323,Student_2323,I,Female,Maths,100.0,85.4
2326,Student_2326,I,Other,Maths,97.0,97.7
2329,Student_2329,I,Other,Maths,81.3,84.3
2332,Student_2332,I,Female,Maths,70.3,76.0
2335,Student_2335,I,Female,Maths,73.6,76.2
2336,Student_2336,II,Other,Maths,97.1,93.4
2338,Student_2338,I,Female,Maths,73.0,78.9
2339,Student_2339,II,Male,Maths,98.8,91.0
2344,Student_2344,I,Female,Maths,81.9,77.6
2349,Student_2349,III,Female,Maths,81.7,85.7
2351,Student_2351,II,Female,Maths,70.7,76.9
2353,Student_2353,I,Male,Maths,72.9,80.4
2354,Student_2354,II,Other,Maths,80.7,91.9
2356,Student_2356,I,Other,Maths,94.9,81.1
2361,Student_2361,III,Male,Maths,92.1,82.3
2364,Student_2364,III,Female,Maths,88.2,90.0
2377,Student_2377,I,Male,Maths,81.9,77.3
2385,Student_2385,III,Male,Maths,75.5,85.5
2388,Student_2388,III,Male,Maths,100.0,93.5
2395,Student_2395,I,Female,Maths,79.6,84.7
2397,Student_2397,III,Female,Maths,88.9,77.2
2399,Student_2399,II,Male,Maths,88.7,88.5
2403,Student_2403,III,Male,Maths,89.8,80.1
2406,Student_2406,III,Male,Maths,71.2,85.5
2407,Student_2407,I,Other,Maths,82.5,86.6
2411,Student_2411,II,Male,Maths,60.9,75.1
2413,Student_2413,I,Female,Maths,79.2,80.0
2414,Student_2414,II,Male,Maths,68.9,82.2
2415,Student_2415,III,Female,Maths,68.3,78.2
2418,Student_2418,III,Male,Maths,93.5,88.0
2419,Student_2419,I,Male,Maths,83.7,96.9
2420,Student_2420,II,Female,Maths,93.7,89.0
2424,Student_2424,III,Male,Maths,86.6,76.3
2430,Student_2430,III,Male,Maths,96.4,88.9
2431,Student_2431,I,Other,Maths,89.5,83.0
2434,Student_2434,I,Male,Maths,80.2,76.7
2435,Student_2435,II,Female,Maths,87.1,83.8
2436,Student_2436,III,Male,Maths,86.6,81.0
2441,Student_2441,II,Female,Maths,73.5,78.2
2442,Student_2442,III,Other,Maths,78.7,78.1
2452,Student_2452,I,Other,Maths,77.7,76.4
2455,Student_2455,I,Other,Maths,82.9,75.1
2461,Student_2461,I,Male,Maths,80.0,84.7
2466,Student_2466,III,Female,Maths,79.0,80.6
2467,Student_2467,I,Other,Maths,89.5,79.5
2471,Student_2471,II,Male,Maths,75.8,88.6
2473,Student_2473,I,Other,Maths,91.5,97.0
2475,Student_2475,III,Other,Maths,73.4,77.4
2476,Student_2476,I,Female,Maths,90.7,81.8
2482,Student_2482,I,Male,Maths,79.2,78.7
2483,Student_2483,II,Other,Maths,89.5,81.3
2486,Student_2486,II,Male,Maths,82.8,75.3
2487,Student_2487,III,Other,Maths,80.6,85.3
2488,Student_2488,I,Other,Maths,93.4,78.8
2491,Student_2491,I,Other,Maths,81.0,81.1
2493,Student_2493,III,Other,Maths,85.7,86.1
2497,Student_2497,I,Male,Maths,75.2,81.1
2500,Student_2500,I,Female,Maths,96.2,99.9
2501,Student_2501,II,Female,Maths,81.8,85.9
2502,Student_2502,III,Other,Maths,94.4,100.0
2503,Student_2503,I,Female,Maths,75.1,79.0
2506,Student_2506,I,Other,Maths,91.5,85.4
2507,Student_2507,II,Male,Maths,89.1,95.4
2508,Student_2508,III,Other,Maths,89.9,80.0
2512,Student_2512,I,Male,Maths,100.0,100.0
2514,Student_2514,III,Male,Maths,88.4,81.6
2517,Student_2517,III,Male,Maths,71.8,75.5
2518,Student_2518,I,Female,Maths,100.0,95.6
2519,Student_2519,II,Male,Maths,69.3,81.3
2520,Student_2520,III,Male,Maths,82.7,93.1
2522,Student_2522,II,Female,Maths,89.1,85.4
2523,Student_2523,III,Male,Maths,99.2,100.0
2531,Student_2531,II,Other,Maths,63.0,75.3
2536,Student_2536,I,Other,Maths,73.4,75.0
2537,Student_2537,II,Male,Maths,76.8,85.1
2538,Student_2538,III,Female,Maths,67.7,78.3
2539,Student_2539,I,Female,Maths,86.6,89.5
2540,Student_2540,II,Male,Maths,100.0,94.0
2546,Student_2546,II,Other,Maths,76.7,88.4
2548,Student_2548,I,Other,Maths,82.7,94.9
2550,Student_2550,III,Other,Maths,80.2,80.2
2556,Student_2556,III,Other,Maths,66.8,78.8
2563,Student_2563,I,Female,Maths,100.0,100.0
2565,Student_2565,III,Female,Maths,82.5,98.5
2568,Student_2568,III,Male,Maths,71.9,76.6
2573,Student_2573,II,Male,Maths,90.0,79.2
2574,Student_2574,III,Female,Maths,85.8,99.1
2576,Student_2576,II,Female,Maths,76.9,77.3
2583,Student_2583,III,Male,Maths,100.0,96.7
2584,Student_2584,I,Other,Maths,68.4,85.1
2593,Student_2593,I,Female,Maths,76.6,87.7
2594,Student_2594,II,Female,Maths,89.2,87.9
2595,Student_2595,III,Female,Maths,100.0,100.0
2596,Student_2596,I,Female,Maths,95.1,97.0
2598,Student_2598,III,Male,Maths,93.0,75.6
2600,Student_2600,II,Female,Maths,86.8,89.4
2603,Student_2603,II,Other,Maths,84.0,80.9
2605,Student_2605,I,Other,Maths,92.6,100.0
2608,Student_2608,I,Male,Maths,91.2,86.1
2619,Student_2619,III,Other,Maths,84.4,75.0
2625,Student_2625,III,Female,Maths,90.8,83.4
2627,Student_2627,II,Male,Maths,85.9,81.8
2629,Student_2629,I,Female,Maths,61.0,75.6
2630,Student_2630,II,Other,Maths,77.6,84.9
2631,Student_2631,III,Female,Maths,77.7,81.2
2637,Student_2637,III,Male,Maths,91.0,89.7
2638,Student_2638,I,Other,Maths,80.8,76.9
2640,Student_2640,III,Other,Maths,51.6,76.7
2642,Student_2642,II,Female,Maths,77.2,78.3
2643,Student_2643,III,Male,Maths,88.2,91.4
2646,Student_2646,III,Female,Maths,100.0,95.5
2648,Student_2648,II,Other,Maths,93.7,92.2
2652,Student_2652,III,Other,Maths,83.2,79.3
2659,Student_2659,I,Other,Maths,98.4,88.6
2660,Student_2660,II,Other,Maths,87.2,77.6
2663,Student_2663,II,Female,Maths,93.9,97.1
2665,Student_2665,I,Female,Maths,90.3,89.1
2682,Student_2682,III,Male,Maths,84.5,90.1
2688,Student_2688,III,Female,Maths,66.9,81.3
2689,Student_2689,I,Male,Maths,67.0,75.7
2692,Student_2692,I,Female,Maths,89.6,97.0
2695,Student_2695,I,Male,Maths,88.1,93.7
2696,Student_2696,II,Female,Maths,60.0,79.7
2698,Student_2698,I,Other,Maths,85.6,84.5
2699,Student_2699,II,Male,Maths,89.9,81.5
2703,Student_2703,III,Male,Maths,88.6,79.1
2704,Student_2704,I,Male,Maths,100.0,91.2
2709,Student_2709,III,Female,Maths,98.2,88.1
2712,Student_2712,III,Male,Maths,88.4,91.6
2715,Student_2715,III,Male,Maths,74.3,81.5
2717,Student_2717,II,Other,Maths,89.3,91.7
2718,Student_2718,III,Male,Maths,87.1,92.8
2719,Student_2719,I,Male,Maths,74.4,76.3
2720,Student_2720,II,Male,Maths,94.2,100.0
2730,Student_2730,III,Male,Maths,100.0,99.3
2731,Student_2731,I,Female,Maths,95.7,79.6
2737,Student_2737,I,Female,Maths,83.8,90.2
2739,Student_2739,III,Female,Maths,93.6,85.3
2740,Student_2740,I,Female,Maths,77.0,82.9
2742,Student_2742,III,Female,Maths,72.1,79.4
2744,Student_2744,II,Other,Maths,100.0,95.2
2745,Student_2745,III,Male,Maths,96.7,77.6
2749,Student_2749,I,Female,Maths,87.8,81.1
2750,Student_2750,II,Male,Maths,72.1,75.3
2752,Student_2752,I,Male,Maths,76.7,78.6
2756,Student_2756,II,Other,Maths,63.5,79.7
2757,Student_2757,III,Female,Maths,83.4,86.1
2758,Student_2758,I,Male,Maths,75.1,75.7
2759,Student_2759,II,Female,Maths,84.4,89.7
2760,Student_2760,III,Female,Maths,88.1,84.3
2766,Student_2766,III,Female,Maths,100.0,83.4
2768,Student_2768,II,Male,Maths,77.4,86.4
2769,Student_2769,III,Male,Maths,100.0,100.0
2777,Student_2777,II,Other,Maths,83.4,82.6
2779,Student_2779,I,Female,Maths,100.0,90.5
2780,Student_2780,II,Male,Maths,100.0,100.0
2781,Student_2781,III,Male,Maths,86.3,78.8
2783,Student_2783,II,Male,Maths,90.0,90.4
2784,Student_2784,III,Other,Maths,85.4,78.1
2789,Student_2789,II,Male,Maths,87.7,77.1
2807,Student_2807,II,Other,Maths,100.0,97.2
2808,Student_2808,III,Female,Maths,100.0,95.1
2810,Student_2810,II,Other,Maths,76.4,83.8
2823,Student_2823,III,Male,Maths,76.5,76.4
2828,Student_2828,II,Female,Maths,73.1,81.7
2829,Student_2829,III,Other,Maths,75.2,80.2
2831,Student_2831,II,Other,Maths,63.0,76.5
2832,Student_2832,III,Male,Maths,100.0,90.1
2834,Student_2834,II,Female,Maths,83.4,83.0
2836,Student_2836,I,Male,Maths,74.9,87.0
2838,Student_2838,III,Other,Maths,58.2,75.2
2840,Student_2840,II,Other,Maths,68.7,77.8
2842,Student_2842,I,Female,Maths,67.9,77.6
2843,Student_2843,II,Female,Maths,86.1,85.6
2846,Student_2846,II,Male,Maths,85.8,79.9
2856,Student_2856,III,Other,Maths,86.0,96.2
2857,Student_2857,I,Other,Maths,76.0,86.5
2858,Student_2858,II,Female,Maths,86.9,78.2
2861,Student_2861,II,Other,Maths,63.6,84.2
2866,Student_2866,I,Male,Maths,88.1,90.6
2873,Student_2873,II,Other,Maths,100.0,100.0
2877,Student_2877,III,Female,Maths,89.2,86.2
2878,Student_2878,I,Female,Maths,80.0,77.2
2879,Student_2879,II,Male,Maths,86.6,94.7
2880,Student_2880,III,Other,Maths,100.0,97.2
2890,Student_2890,I,Other,Maths,100.0,100.0
2892,Student_2892,III,Other,Maths,59.4,86.6
2894,Student_2894,II,Male,Maths,100.0,92.6
2895,Student_2895,III,Other,Maths,77.1,76.0
2899,Student_2899,I,Female,Maths,67.8,77.9
2902,Student_2902,I,Male,Maths,66.6,80.1
2903,Student_2903,II,Male,Maths,73.9,77.2
2908,Student_2908,I,Other,Maths,68.9,81.2
2910,Student_2910,III,Female,Maths,93.7,100.0
2913,Student_2913,III,Male,Maths,93.4,81.3
2914,Student_2914,I,Other,Maths,100.0,100.0
2915,Student_2915,II,Other,Maths,91.8,90.2
2917,Student_2917,I,Female,Maths,89.3,94.3
2919,Student_2919,III,Female,Maths,85.6,78.6
2920,Student_2920,I,Female,Maths,79.4,81.4
2922,Student_2922,III,Male,Maths,82.4,78.9
2923,Student_2923,I,Other,Maths,73.9,76.8
2924,Student_2924,II,Female,Maths,89.7,81.3
2925,Student_2925,III,Male,Maths,83.5,87.3
2931,Student_2931,III,Male,Maths,70.4,75.4
2932,Student_2932,I,Male,Maths,78.8,86.8
2934,Student_2934,III,Female,Maths,95.5,93.9
2936,Student_2936,II,Male,Maths,76.3,90.3
2939,Student_2939,II,Other,Maths,79.4,84.5
2940,Student_2940,III,Female,Maths,83.8,78.0
2941,Student_2941,I,Female,Maths,78.2,85.3
2942,Student_2942,II,Other,Maths,84.0,84.0
2947,Student_2947,I,Other,Maths,100.0,95.3
2948,Student_2948,II,Male,Maths,86.4,83.6
2949,Student_2949,III,Male,Maths,100.0,96.0
2950,Student_2950,I,Male,Maths,76.6,78.9
2954,Student_2954,II,Male,Maths,70.1,75.8
2960,Student_2960,II,Female,Maths,86.9,95.2
2964,Student_2964,III,Female,Maths,82.5,84.0
2970,Student_2970,III,Female,Maths,99.5,82.5
2971,Student_2971,I,Other,Maths,97.1,87.0
2977,Student_2977,I,Male,Maths,79.1,84.4
2987,Student_2987,II,Other,Maths,95.8,87.9
2988,Student_2988,III,Female,Maths,63.8,76.9
2989,Student_2989,I,Male,Maths,73.7,83.6
2994,Student_2994,III,Other,Maths,100.0,98.8
2995,Student_2995,I,Male,Maths,85.0,76.8
3000,Student_3000,III,Female,Maths,98.3,100.0
3005,Student_3005,II,Male,Maths,100.0,100.0
3007,Student_3007,I,Female,Maths,77.4,86.5
3011,Student_3011,II,Other,Maths,84.0,94.6
3016,Student_3016,I,Female,Maths,69.8,95.0
3017,Student_3017,II,Other,Maths,80.4,79.4
3019,Student_3019,I,Female,Maths,62.3,76.7
3025,Student_3025,I,Male,Maths,89.5,86.9
3027,Student_3027,III,Male,Maths,76.4,89.4
3029,Student_3029,II,Male,Maths,92.8,82.6
3030,Student_3030,III,Other,Maths,95.7,92.1
3034,Student_3034,I,Female,Maths,86.2,84.5
3037,Student_3037,I,Female,Maths,81.0,86.9
3044,Student_3044,II,Other,Maths,79.5,76.0
3048,Student_3048,III,Female,Maths,84.8,88.7
3052,Student_3052,I,Female,Maths,75.8,76.8
3055,Student_3055,I,Male,Maths,88.9,78.8
3057,Student_3057,III,Other,Maths,86.3,97.3
3060,Student_3060,III,Male,Maths,91.7,89.2
3062,Student_3062,II,Female,Maths,87.9,85.6
3065,Student_3065,II,Female,Maths,93.3,83.5
3074,Student_3074,II,Other,Maths,92.7,91.7
3075,Student_3075,III,Male,Maths,88.8,88.9
3077,Student_3077,II,Other,Maths,74.5,78.4
3078,Student_3078,III,Female,Maths,82.4,80.5
3081,Student_3081,III,Other,Maths,88.9,83.8
3083,Student_3083,II,Male,Maths,73.6,78.6
3086,Student_3086,II,Female,Maths,86.5,88.5
3088,Student_3088,I,Female,Maths,84.7,95.8
3089,Student_3089,II,Male,Maths,100.0,100.0
3091,Student_3091,I,Male,Maths,79.1,85.6
3094,Student_3094,I,Male,Maths,96.9,88.1
3102,Student_3102,III,Male,Maths,99.4,91.0
3106,Student_3106,I,Other,Maths,95.0,80.9
3111,Student_3111,III,Female,Maths,100.0,96.5
3112,Student_3112,I,Other,Maths,97.2,98.9
3120,Student_3120,III,Other,Maths,85.6,84.8
3127,Student_3127,I,Male,Maths,92.1,99.3
3132,Student_3132,III,Female,Maths,100.0,100.0
3134,Student_3134,II,Female,Maths,100.0,79.5
3141,Student_3141,III,Female,Maths,94.6,80.6
3144,Student_3144,III,Male,Maths,85.1,77.9
3145,Student_3145,I,Other,Maths,64.9,78.2
3146,Student_3146,II,Female,Maths,69.8,76.8
3152,Student_3152,II,Male,Maths,67.4,79.7
3154,Student_3154,I,Other,Maths,72.8,89.7
3170,Student_3170,II,Male,Maths,100.0,94.2
3171,Student_3171,III,Male,Maths,82.7,75.3
3174,Student_3174,III,Male,Maths,89.3,89.6
3188,Student_3188,II,Male,Maths,76.7,92.8
3195,Student_3195,III,Male,Maths,79.6,81.9
3198,Student_3198,III,Female,Maths,98.5,88.8
3209,Student_3209,II,Female,Maths,100.0,100.0
3212,Student_3212,II,Other,Maths,56.9,79.2
3213,Student_3213,III,Female,Maths,87.2,78.7
3216,Student_3216,III,Female,Maths,80.2,78.8
3220,Student_3220,I,Female,Maths,78.0,75.1
3221,Student_3221,II,Other,Maths,96.3,87.5
3222,Student_3222,III,Other,Maths,98.6,89.7
3224,Student_3224,II,Female,Maths,99.4,91.6
3225,Student_3225,III,Other,Maths,91.1,84.0
3227,Student_3227,II,Other,Maths,71.5,86.8
3228,Student_3228,III,Female,Maths,100.0,96.3
3229,Student_3229,I,Male,Maths,89.5,89.4
3232,Student_3232,I,Other,Maths,98.6,85.7
3233,Student_3233,II,Male,Maths,95.1,100.0
3238,Student_3238,I,Female,Maths,61.1,78.1
3239,Student_3239,II,Other,Maths,100.0,100.0
3241,Student_3241,I,Female,Maths,98.8,85.9
3242,Student_3242,II,Female,Maths,89.7,76.8
3248,Student_3248,II,Female,Maths,83.7,83.7
