Adm_No,Name,Class,Gender,Subject,Marks,Percentage
581,Student_581,II,Female,Maths,86.5,76.6
582,Student_582,III,Other,Maths,80.4,68.4
583,Student_583,I,Male,Maths,58.4,61.8
584,Student_584,II,Female,Maths,100.0,75.6
585,Student_585,III,Other,Maths,76.1,85.1
586,Student_586,I,Male,Maths,31.4,42.7
587,Student_587,II,Other,Maths,49.0,56.7
588,Student_588,III,Female,Maths,57.5,61.8
589,Student_589,I,Other,Maths,47.3,39.5
590,Student_590,II,Female,Maths,91.2,97.7
591,Student_591,III,Male,Maths,74.4,93.8
592,Student_592,I,Other,Maths,38.7,44.1
593,Student_593,II,Male,Maths,41.5,44.5
594,Student_594,III,Male,Maths,44.2,40.1
595,Student_595,I,Other,Maths,41.0,65.9
596,Student_596,II,Other,Maths,41.9,45.0
597,Student_597,III,Male,Maths,51.2,51.6
598,Student_598,I,Female,Maths,44.2,43.6
599,Student_599,II,Male,Maths,84.0,76.7
600,Student_600,III,Male,Maths,90.7,100.0
601,Student_601,I,Other,Maths,38.2,39.5
602,Student_602,II,Male,Maths,80.8,79.9
603,Student_603,III,Female,Maths,66.7,69.4
604,Student_604,I,Other,Maths,49.9,45.7
605,Student_605,II,Other,Maths,85.9,95.2
606,Student_606,III,Female,Maths,80.9,76.1
607,Student_607,I,Other,Maths,67.0,69.4
608,Student_608,II,Female,Maths,73.1,65.3
609,Student_609,III,Male,Maths,56.7,45.1
610,Student_610,I,Male,Maths,36.1,27.3
611,Student_611,II,Other,Maths,39.7,52.8
612,Student_612,III,Other,Maths,73.0,79.4
613,Student_613,I,Female,Maths,81.8,79.4
614,Student_614,II,Other,Maths,67.5,70.9
615,Student_615,III,Other,Maths,49.7,56.0
616,Student_616,I,Female,Maths,48.1,39.5
617,Student_617,II,Male,Maths,89.3,100.0
618,Student_618,III,Other,Maths,30.5,46.7
619,Student_619,I,Other,Maths,73.8,83.5
620,Student_620,II,Male,Maths,40.6,37.1
621,Student_621,III,Other,Maths,59.3,44.8
622,Student_622,I,Male,Maths,59.8,41.3
623,Student_623,II,Other,Maths,68.4,70.9
624,Student_624,III,Female,Maths,38.9,48.5
625,Student_625,I,Other,Maths,81.9,81.6
626,Student_626,II,Other,Maths,72.2,70.6
627,Student_627,III,Female,Maths,25.4,42.5
628,Student_628,I,Male,Maths,52.6,71.0
629,Student_629,II,Other,Maths,34.2,47.1
630,Student_630,III,Female,Maths,73.9,61.6
631,Student_631,I,Female,Maths,80.7,83.2
632,Student_632,II,Male,Maths,94.4,99.9
633,Student_633,III,Male,Maths,68.1,63.1
634,Student_634,I,Female,Maths,62.7,52.0
635,Student_635,II,Female,Maths,69.1,76.6
636,Student_636,III,Female,Maths,58.5,57.1
637,Student_637,I,Female,Maths,63.7,61.5
638,Student_638,II,Other,Maths,49.9,41.2
639,Student_639,III,Other,Maths,59.1,59.2
640,Student_640,I,Female,Maths,84.6,99.2
641,Student_641,II,Other,Maths,94.2,94.5
642,Student_642,III,Female,Maths,37.0,33.5
643,Student_643,I,Female,Maths,85.0,86.3
644,Student_644,II,Female,Maths,77.0,83.8
645,Student_645,III,Other,Maths,8.4,21.6
646,Student_646,I,Male,Maths,95.3,84.1
647,Student_647,II,Female,Maths,100.0,97.5
648,Student_648,III,Male,Maths,87.1,86.8
649,Student_649,I,Female,Maths,55.4,65.7
650,Student_650,II,Other,Maths,62.0,55.1
651,Student_651,III,Female,Maths,69.0,74.7
652,Student_652,I,Male,Maths,57.7,75.2
653,Student_653,II,Other,Maths,85.4,76.4
654,Student_654,III,Other,Maths,41.4,61.8
655,Student_655,I,Female,Maths,69.5,71.9
656,Student_656,II,Male,Maths,89.0,81.3
657,Student_657,III,Female,Maths,87.5,86.0
658,Student_658,I,Other,Maths,58.1,51.1
659,Student_659,II,Female,Maths,75.0,64.3
660,Student_660,III,Male,Maths,14.3,23.9
661,Student_661,I,Male,Maths,53.0,53.0
662,Student_662,II,Other,Maths,52.7,53.4
663,Student_663,III,Female,Maths,75.8,76.8
664,Student_664,I,Other,Maths,83.6,76.9
665,Student_665,II,Female,Maths,60.2,53.9
666,Student_666,III,Male,Maths,100.0,93.7
667,Student_667,I,Female,Maths,49.3,59.3
668,Student_668,II,Other,Maths,41.8,38.7
669,Student_669,III,Female,Maths,16.9,27.7
670,Student_670,I,Female,Maths,66.8,62.7
671,Student_671,II,Female,Maths,99.8,83.6
672,Student_672,III,Female,Maths,54.2,39.2
673,Student_673,I,Male,Maths,67.2,80.2
674,Student_674,II,Male,Maths,22.3,33.5
675,Student_675,III,Male,Maths,47.0,42.8
676,Student_676,I,Other,Maths,66.0,71.7
677,Student_677,II,Female,Maths,100.0,92.0
678,Student_678,III,Other,Maths,98.7,91.2
679,Student_679,I,Male,Maths,82.6,77.6
680,Student_680,II,Male,Maths,49.0,59.6
681,Student_681,III,Other,Maths,41.1,33.2
682,Student_682,I,Other,Maths,66.6,60.8
683,Student_683,II,Female,Maths,71.6,72.2
684,Student_684,III,Male,Maths,54.4,69.1
685,Student_685,I,Other,Maths,79.8,64.9
686,Student_686,II,Male,Maths,34.7,46.1
687,Student_687,III,Female,Maths,39.2,54.1
688,Student_688,I,Female,Maths,88.8,84.0
689,Student_689,II,Other,Maths,70.7,60.5
690,Student_690,III,Male,Maths,79.3,86.7
691,Student_691,I,Male,Maths,49.5,59.0
692,Student_692,II,Male,Maths,72.1,68.9
693,Student_693,III,Male,Maths,60.8,41.9
694,Student_694,I,Female,Maths,55.6,38.4
695,Student_695,II,Other,Maths,53.6,44.4
696,Student_696,III,Male,Maths,56.3,53.3
697,Student_697,I,Female,Maths,84.2,86.4
698,Student_698,II,Male,Maths,74.3,76.9
699,Student_699,III,Male,Maths,54.4,57.5
700,Student_700,I,Other,Maths,53.5,51.7
701,Student_701,II,Male,Maths,55.7,60.4
702,Student_702,III,Female,Maths,71.4,74.1
703,Student_703,I,Other,Maths,32.4,38.6
704,Student_704,II,Other,Maths,48.4,50.2
705,Student_705,III,Male,Maths,25.0,26.0
706,Student_706,I,Female,Maths,100.0,98.0
707,Student_707,II,Other,Maths,65.6,60.2
708,Student_708,III,Female,Maths,100.0,76.3
709,Student_709,I,Male,Maths,100.0,99.6
710,Student_710,II,Male,Maths,64.8,53.4
711,Student_711,III,Other,Maths,57.4,44.2
712,Student_712,I,Other,Maths,65.8,60.8
713,Student_713,II,Male,Maths,72.2,88.1
714,Student_714,III,Male,Maths,61.5,56.2
715,Student_715,I,Male,Maths,32.1,35.3
716,Student_716,II,Male,Maths,34.0,39.5
717,Student_717,III,Other,Maths,67.2,82.2
718,Student_718,I,Other,Maths,60.8,74.7
719,Student_719,II,Male,Maths,26.7,28.7
720,Student_720,III,Other,Maths,80.1,77.3
721,Student_721,I,Other,Maths,60.3,60.1
722,Student_722,II,Female,Maths,41.0,45.3
723,Student_723,III,Other,Maths,68.7,63.7
724,Student_724,I,Male,Maths,74.3,67.2
725,Student_725,II,Other,Maths,74.9,69.5
726,Student_726,III,Male,Maths,57.5,51.7
727,Student_727,I,Other,Maths,63.3,55.6
728,Student_728,II,Female,Maths,42.8,60.8
729,Student_729,III,Male,Maths,46.8,43.1
730,Student_730,I,Other,Maths,59.6,65.3
731,Student_731,II,Other,Maths,76.8,58.4
732,Student_732,III,Female,Maths,79.3,68.0
733,Student_733,I,Male,Maths,57.8,54.9
734,Student_734,II,Male,Maths,38.4,40.4
735,Student_735,III,Other,Maths,36.1,57.8
736,Student_736,I,Male,Maths,59.9,71.4
737,Student_737,II,Other,Maths,44.8,49.6
738,Student_738,III,Female,Maths,78.7,75.0
739,Student_739,I,Other,Maths,37.4,41.3
740,Student_740,II,Other,Maths,68.0,53.2
741,Student_741,III,Other,Maths,33.8,39.7
742,Student_742,I,Male,Maths,78.7,55.6
743,Student_743,II,Other,Maths,68.2,80.6
744,Student_744,III,Male,Maths,56.4,49.3
745,Student_745,I,Other,Maths,42.0,43.1
746,Student_746,II,Male,Maths,53.9,57.1
747,Student_747,III,Other,Maths,62.1,62.7
748,Student_748,I,Male,Maths,92.0,100.0
749,Student_749,II,Female,Maths,95.9,93.2
750,Student_750,III,Female,Maths,45.8,53.4
751,Student_751,I,Other,Maths,46.1,43.9
752,Student_752,II,Male,Maths,54.0,50.1
753,Student_753,III,Male,Maths,48.3,46.8
754,Student_754,I,Female,Maths,48.3,53.4
755,Student_755,II,Male,Maths,48.4,34.5
756,Student_756,III,Other,Maths,10.6,28.0
757,Student_757,I,Male,Maths,56.6,51.9
758,Student_758,II,Other,Maths,77.0,59.8
759,Student_759,III,Female,Maths,72.6,61.6
760,Student_760,I,Other,Maths,82.2,93.3
761,Student_761,II,Male,Maths,44.1,51.2
762,Student_762,III,Male,Maths,61.7,62.8
763,Student_763,I,Female,Maths,27.8,39.3
764,Student_764,II,Male,Maths,31.6,38.6
765,Student_765,III,Male,Maths,51.5,66.3
766,Student_766,I,Male,Maths,59.3,52.6
767,Student_767,II,Other,Maths,100.0,94.1
768,Student_768,III,Other,Maths,77.2,84.1
769,Student_769,I,Male,Maths,31.9,35.4
770,Student_770,II,Male,Maths,40.6,50.3
771,Student_771,III,Female,Maths,39.5,33.9
772,Student_772,I,Female,Maths,70.0,77.3
773,Student_773,II,Other,Maths,13.7,23.2
774,Student_774,III,Male,Maths,93.1,85.9
775,Student_775,I,Female,Maths,53.6,41.7
776,Student_776,II,Male,Maths,83.8,82.6
777,Student_777,III,Male,Maths,17.7,34.5
778,Student_778,I,Other,Maths,99.6,88.4
779,Student_779,II,Female,Maths,42.6,58.7
780,Student_780,III,Female,Maths,24.4,37.0
781,Student_781,I,Male,Maths,55.7,59.7
782,Student_782,II,Female,Maths,74.7,72.0
783,Student_783,III,Female,Maths,55.3,59.8
784,Student_784,I,Other,Maths,87.0,74.0
785,Student_785,II,Female,Maths,68.0,65.5
786,Student_786,III,Male,Maths,85.8,85.3
787,Student_787,I,Other,Maths,33.0,46.4
788,Student_788,II,Male,Maths,97.2,83.9
789,Student_789,III,Other,Maths,95.6,97.1
790,Student_790,I,Female,Maths,67.8,78.0
791,Student_791,II,Other,Maths,82.4,88.9
792,Student_792,III,Female,Maths,58.7,44.9
793,Student_793,I,Female,Maths,92.7,90.2
794,Student_794,II,Female,Maths,41.0,43.2
795,Student_795,III,Male,Maths,44.7,50.2
796,Student_796,I,Male,Maths,71.0,66.1
797,Student_797,II,Other,Maths,71.4,85.6
798,Student_798,III,Other,Maths,86.4,84.9
799,Student_799,I,Other,Maths,72.1,77.0
800,Student_800,II,Male,Maths,77.4,91.5
801,Student_801,III,Female,Maths,69.7,73.2
802,Student_802,I,Female,Maths,67.8,82.5
803,Student_803,II,Other,Maths,41.1,47.0
804,Student_804,III,Female,Maths,53.4,75.4
805,Student_805,I,Other,Maths,64.5,71.2
806,Student_806,II,Other,Maths,68.5,80.7
807,Student_807,III,Female,Maths,69.3,70.1
808,Student_808,I,Female,Maths,78.1,80.0
809,Student_809,II,Female,Maths,100.0,100.0
810,Student_810,III,Other,Maths,79.1,67.2
811,Student_811,I,Female,Maths,83.5,71.3
812,Student_812,II,Male,Maths,64.8,68.6
813,Student_813,III,Female,Maths,72.9,73.0
814,Student_814,I,Female,Maths,56.2,66.3
815,Student_815,II,Other,Maths,90.0,91.8
816,Student_816,III,Other,Maths,85.4,71.8
817,Student_817,I,Male,Maths,62.3,71.5
818,Student_818,II,Female,Maths,71.3,51.8
819,Student_819,III,Male,Maths,38.6,58.5
820,Student_820,I,Female,Maths,98.0,96.3
821,Student_821,II,Other,Maths,91.5,100.0
822,Student_822,III,Other,Maths,76.8,100.0
823,Student_823,I,Male,Maths,80.2,70.9
824,Student_824,II,Male,Maths,65.5,64.7
825,Student_825,III,Other,Maths,57.4,53.1
826,Student_826,I,Female,Maths,67.1,74.7
827,Student_827,II,Female,Maths,61.2,53.5
828,Student_828,III,Other,Maths,65.1,69.7
829,Student_829,I,Other,Maths,58.1,48.6
830,Student_830,II,Other,Maths,92.4,97.4
831,Student_831,III,Other,Maths,74.8,65.3
832,Student_832,I,Other,Maths,43.5,39.5
833,Student_833,II,Other,Maths,72.6,57.4
834,Student_834,III,Other,Maths,81.6,77.5
835,Student_835,I,Female,Maths,89.8,78.5
836,Student_836,II,Male,Maths,90.2,86.9
837,Student_837,III,Other,Maths,81.9,73.0
838,Student_838,I,Other,Maths,35.3,34.4
839,Student_839,II,Male,Maths,77.8,76.9
840,Student_840,III,Female,Maths,100.0,100.0
841,Student_841,I,Female,Maths,91.2,90.3
842,Student_842,II,Female,Maths,21.9,37.5
843,Student_843,III,Other,Maths,76.6,72.7
844,Student_844,I,Female,Maths,65.7,52.2
845,Student_845,II,Other,Maths,96.4,95.7
846,Student_846,III,Other,Maths,51.1,51.3
847,Student_847,I,Other,Maths,35.3,40.4
848,Student_848,II,Female,Maths,39.1,44.9
849,Student_849,III,Male,Maths,71.1,79.6
850,Student_850,I,Other,Maths,75.7,77.8
851,Student_851,II,Male,Maths,54.9,68.6
852,Student_852,III,Male,Maths,35.9,55.6
853,Student_853,I,Male,Maths,92.2,93.0
854,Student_854,II,Male,Maths,65.3,57.4
855,Student_855,III,Other,Maths,18.4,34.1
856,Student_856,I,Female,Maths,100.0,85.2
857,Student_857,II,Male,Maths,67.4,58.5
858,Student_858,III,Male,Maths,81.7,79.5
859,Student_859,I,Male,Maths,68.6,52.8
860,Student_860,II,Other,Maths,67.8,71.9
861,Student_861,III,Other,Maths,54.3,53.9
862,Student_862,I,Male,Maths,46.6,62.4
863,Student_863,II,Male,Maths,73.9,72.8
864,Student_864,III,Female,Maths,89.3,83.4
865,Student_865,I,Other,Maths,49.4,52.1
866,Student_866,II,Male,Maths,47.4,49.7
867,Student_867,III,Other,Maths,36.5,48.1
868,Student_868,I,Male,Maths,71.4,56.2
869,Student_869,II,Male,Maths,37.4,55.5
870,Student_870,III,Female,Maths,86.5,69.4
871,Student_871,I,Male,Maths,44.2,52.1
872,Student_872,II,Male,Maths,34.8,51.6
873,Student_873,III,Male,Maths,54.3,56.4
874,Student_874,I,Male,Maths,68.2,70.1
875,Student_875,II,Other,Maths,66.7,65.6
876,Student_876,III,Male,Maths,69.3,75.9
877,Student_877,I,Male,Maths,97.2,81.6
878,Student_878,II,Male,Maths,56.7,50.1
879,Student_879,III,Male,Maths,60.9,60.2
880,Student_880,I,Female,Maths,35.7,38.7
881,Student_881,II,Other,Maths,78.2,52.6
882,Student_882,III,Male,Maths,85.2,88.2
883,Student_883,I,Other,Maths,33.5,34.5
884,Student_884,II,Female,Maths,40.3,44.3
885,Student_885,III,Male,Maths,90.7,78.9
886,Student_886,I,Other,Maths,69.9,69.1
887,Student_887,II,Male,Maths,74.3,83.3
888,Student_888,III,Female,Maths,44.0,38.9
889,Student_889,I,Female,Maths,99.1,92.5
890,Student_890,II,Female,Maths,65.2,71.7
891,Student_891,III,Male,Maths,83.5,77.9
892,Student_892,I,Male,Maths,69.1,47.6
893,Student_893,II,Other,Maths,72.0,56.4
894,Student_894,III,Other,Maths,39.3,27.5
895,Student_895,I,Male,Maths,77.4,75.8
896,Student_896,II,Female,Maths,49.1,48.1
897,Student_897,III,Other,Maths,62.1,50.6
898,Student_898,I,Male,Maths,38.1,55.7
899,Student_899,II,Female,Maths,95.4,97.0
900,Student_900,III,Other,Maths,41.1,48.4
901,Student_901,I,Other,Maths,48.6,54.9
902,Student_902,II,Female,Maths,94.7,91.0
903,Student_903,III,Other,Maths,86.6,81.0
904,Student_904,I,Female,Maths,74.9,83.0
905,Student_905,II,Male,Maths,42.6,59.4
906,Student_906,III,Other,Maths,61.2,50.3
907,Student_907,I,Male,Maths,45.1,42.2
908,Student_908,II,Male,Maths,53.1,55.1
909,Student_909,III,Female,Maths,40.9,50.6
910,Student_910,I,Other,Maths,63.7,60.3
911,Student_911,II,Other,Maths,51.7,59.9
912,Student_912,III,Other,Maths,66.5,71.7
913,Student_913,I,Female,Maths,96.4,87.6
914,Student_914,II,Female,Maths,46.4,40.7
915,Student_915,III,Female,Maths,100.0,100.0
916,Student_916,I,Male,Maths,98.5,88.3
917,Student_917,II,Female,Maths,31.5,42.6
918,Student_918,III,Male,Maths,66.9,57.8
919,Student_919,I,Male,Maths,100.0,93.8
920,Student_920,II,Other,Maths,96.5,84.6
921,Student_921,III,Other,Maths,57.8,54.0
922,Student_922,I,Male,Maths,34.8,33.9
923,Student_923,II,Male,Maths,92.6,86.6
924,Student_924,III,Male,Maths,98.4,87.1
925,Student_925,I,Male,Maths,82.7,82.3
926,Student_926,II,Other,Maths,66.0,56.9
927,Student_927,III,Other,Maths,34.4,66.7
928,Student_928,I,Other,Maths,50.4,67.6
929,Student_929,II,Female,Maths,76.4,66.3
930,Student_930,III,Male,Maths,78.4,74.9
931,Student_931,I,Male,Maths,51.2,46.8
932,Student_932,II,Other,Maths,50.3,54.8
933,Student_933,III,Other,Maths,65.8,83.0
934,Student_934,I,Female,Maths,82.9,70.9
935,Student_935,II,Female,Maths,100.0,93.3
936,Student_936,III,Other,Maths,96.2,83.6
937,Student_937,I,Other,Maths,22.4,43.0
938,Student_938,II,Male,Maths,61.0,50.6
939,Student_939,III,Female,Maths,76.9,67.3
940,Student_940,I,Male,Maths,52.1,46.4
941,Student_941,II,Female,Maths,67.2,66.3
942,Student_942,III,Female,Maths,36.1,42.5
943,Student_943,I,Male,Maths,60.3,54.7
944,Student_944,II,Male,Maths,55.5,59.8
945,Student_945,III,Female,Maths,72.8,65.6
946,Student_946,I,Female,Maths,28.0,32.5
947,Student_947,II,Other,Maths,61.1,63.6
948,Student_948,III,Male,Maths,37.9,46.4
949,Student_949,I,Male,Maths,95.0,95.2
950,Student_950,II,Other,Maths,66.0,65.6
951,Student_951,III,Other,Maths,98.7,86.1
952,Student_952,I,Other,Maths,86.4,85.1
953,Student_953,II,Other,Maths,47.9,76.0
954,Student_954,III,Other,Maths,100.0,82.2
955,Student_955,I,Female,Maths,44.6,50.4
956,Student_956,II,Other,Maths,39.2,55.7
957,Student_957,III,Female,Maths,85.8,74.9
958,Student_958,I,Other,Maths,75.5,66.8
959,Student_959,II,Female,Maths,52.2,55.4
960,Student_960,III,Female,Maths,76.0,88.2
961,Student_961,I,Other,Maths,35.9,33.2
962,Student_962,II,Female,Maths,35.4,39.3
963,Student_963,III,Male,Maths,76.9,76.4
964,Student_964,I,Other,Maths,69.6,68.9
965,Student_965,II,Female,Maths,76.2,95.3
966,Student_966,III,Other,Maths,66.4,72.1
967,Student_967,I,Female,Maths,57.9,62.5
968,Student_968,II,Other,Maths,40.3,41.1
969,Student_969,III,Female,Maths,42.5,42.3
970,Student_970,I,Other,Maths,46.5,62.9
971,Student_971,II,Other,Maths,77.2,83.4
972,Student_972,III,Male,Maths,73.1,75.8
973,Student_973,I,Other,Maths,71.5,74.0
974,Student_974,II,Other,Maths,80.2,69.7
975,Student_975,III,Female,Maths,54.0,46.9
976,Student_976,I,Other,Maths,85.8,58.1
977,Student_977,II,Other,Maths,36.4,47.1
978,Student_978,III,Female,Maths,45.3,36.1
979,Student_979,I,Female,Maths,73.6,70.2
980,Student_980,II,Other,Maths,56.1,59.2
981,Student_981,III,Male,Maths,45.9,42.4
982,Student_982,I,Female,Maths,82.3,70.5
983,Student_983,II,Other,Maths,74.2,77.1
984,Student_984,III,Other,Maths,55.7,45.4
985,Student_985,I,Male,Maths,79.6,76.6
986,Student_986,II,Male,Maths,28.4,27.6
987,Student_987,III,Female,Maths,96.3,72.6
988,Student_988,I,Other,Maths,68.1,77.1
989,Student_989,II,Female,Maths,79.5,72.5
990,Student_990,III,Male,Maths,78.5,67.3
991,Student_991,I,Male,Maths,71.0,66.4
992,Student_992,II,Female,Maths,52.1,54.9
993,Student_993,III,Female,Maths,70.1,67.6
994,Student_994,I,Male,Maths,34.2,47.8
995,Student_995,II,Female,Maths,43.6,52.2
996,Student_996,III,Female,Maths,63.3,54.7
997,Student_997,I,Male,Maths,43.9,49.5
998,Student_998,II,Male,Maths,48.7,59.6
999,Student_999,III,Female,Maths,72.1,68.3
1000,Student_1000,I,Other,Maths,72.5,77.4
1001,Student_1001,II,Other,Maths,90.1,85.1
1002,Student_1002,III,Female,Maths,100.0,84.0
1003,Student_1003,I,Male,Maths,85.8,86.9
1004,Student_1004,II,Other,Maths,62.3,66.5
1005,Student_1005,III,Other,Maths,71.1,81.5
1006,Student_1006,I,Male,Maths,65.9,73.8
1007,Student_1007,II,Female,Maths,86.2,90.3
1008,Student_1008,III,Male,Maths,60.0,74.9
1009,Student_1009,I,Other,Maths,100.0,93.9
1010,Student_1010,II,Other,Maths,58.8,61.9
1011,Student_1011,III,Male,Maths,98.3,92.8
1012,Student_1012,I,Other,Maths,70.2,66.0
1013,Student_1013,II,Female,Maths,48.2,43.2
1014,Student_1014,III,Female,Maths,30.9,33.2
1015,Student_1015,I,Male,Maths,66.5,57.7
1016,Student_1016,II,Other,Maths,41.9,32.2
1017,Student_1017,III,Female,Maths,35.9,33.4
1018,Student_1018,I,Other,Maths,31.9,43.9
1019,Student_1019,II,Male,Maths,86.3,73.6
1020,Student_1020,III,Female,Maths,30.9,36.4
1021,Student_1021,I,Male,Maths,80.2,70.3
1022,Student_1022,II,Other,Maths,75.8,71.2
1023,Student_1023,III,Female,Maths,75.6,84.5
1024,Student_1024,I,Other,Maths,69.7,66.0
1025,Student_1025,II,Male,Maths,45.2,50.1
1026,Student_1026,III,Other,Maths,88.6,93.9
1027,Student_1027,I,Male,Maths,89.0,75.3
1028,Student_1028,II,Female,Maths,50.6,62.8
1029,Student_1029,III,Male,Maths,49.7,48.6
1030,Student_1030,I,Male,Maths,72.4,62.6
1031,Student_1031,II,Female,Maths,92.3,91.3
1032,Student_1032,III,Male,Maths,83.7,92.2
1033,Student_1033,I,Female,Maths,77.1,71.3
1034,Student_1034,II,Other,Maths,95.0,100.0
1035,Student_1035,III,Male,Maths,72.8,76.1
1036,Student_1036,I,Other,Maths,32.3,52.8
1037,Student_1037,II,Male,Maths,43.5,33.6
1038,Student_1038,III,Male,Maths,45.2,38.7
1039,Student_1039,I,Female,Maths,50.0,43.3
1040,Student_1040,II,Female,Maths,43.2,52.3
1041,Student_1041,III,Female,Maths,49.6,60.7
1042,Student_1042,I,Male,Maths,99.9,95.0
1043,Student_1043,II,Female,Maths,36.7,34.8
1044,Student_1044,III,Male,Maths,91.7,72.4
1045,Student_1045,I,Male,Maths,89.9,83.5
1046,Student_1046,II,Other,Maths,46.3,55.2
1047,Student_1047,III,Male,Maths,23.2,32.8
1048,Student_1048,I,Female,Maths,57.2,54.4
1049,Student_1049,II,Female,Maths,88.5,81.6
1050,Student_1050,III,Male,Maths,89.9,78.6
1051,Student_1051,I,Other,Maths,31.6,27.7
1052,Student_1052,II,Female,Maths,56.1,62.4
1053,Student_1053,III,Other,Maths,87.3,91.6
1054,Student_1054,I,Female,Maths,34.7,46.8
1055,Student_1055,II,Other,Maths,71.2,59.0
1056,Student_1056,III,Other,Maths,58.9,58.3
1057,Student_1057,I,Male,Maths,14.0,45.1
1058,Student_1058,II,Other,Maths,86.3,80.5
1059,Student_1059,III,Other,Maths,45.8,46.2
1060,Student_1060,I,Female,Maths,75.1,80.4
1061,Student_1061,II,Male,Maths,73.5,71.0
1062,Student_1062,III,Female,Maths,45.2,42.8
1063,Student_1063,I,Other,Maths,88.4,81.4
1064,Student_1064,II,Female,Maths,47.3,43.1
1065,Student_1065,III,Male,Maths,52.1,48.9
1066,Student_1066,I,Female,Maths,45.3,49.2
1067,Student_1067,II,Other,Maths,78.3,68.7
1068,Student_1068,III,Male,Maths,70.0,90.2
1069,Student_1069,I,Female,Maths,43.2,40.4
1070,Student_1070,II,Male,Maths,45.5,56.9
1071,Student_1071,III,Other,Maths,79.2,81.6
